time,open,high,low,close,Kernel Regression Estimate,Distance Above Kernel,Distance Below Kernel,Buy,Sell,StopBuy,StopSell,Upper Envelope: Far,Upper Envelope: Average,Upper Envelope: Near,Envelope Midline,Lower Envelope: Near,Lower Envelope: Average,Lower Envelope: Far,Chars,Chars,Chars,Chars,Shapes,Shapes,Qualified Strategy,RSI,RSI-based MA,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1654837200,1.24963,1.25178,1.24694,1.24825,1.2521607949596243,NaN,NaN,NaN,NaN,NaN,NaN,1.2872646892730861,1.2729202411174674,1.2585757929618484,1.2519552784284858,1.245334763895123,1.2309903157395041,1.2166458675838854,0,0,0,0,NaN,NaN,0,38.8013839587789,46.58548654487698,NaN,NaN,NaN,NaN
1654851600,1.24825,1.24844,1.23826,1.23832,1.2511017804533908,NaN,NaN,NaN,NaN,NaN,NaN,1.2858913171585744,1.2715573739608876,1.2572234307632009,1.2506077646719609,1.243992098580721,1.2296581553830341,1.2153242121853474,0,0,0,0,NaN,NaN,0,25.78127028563145,46.030950305566996,NaN,NaN,NaN,NaN
1654866000,1.23832,1.24144,1.23096,1.23114,1.2494209085624022,NaN,NaN,NaN,NaN,NaN,NaN,1.2839773903343559,1.2696206209235326,1.2552638515127093,1.2486376502461753,1.2420114489796414,1.2276546795688181,1.2132979101579948,0,0,0,0,NaN,NaN,0,20.440353210829713,45.37050894537908,NaN,NaN,NaN,NaN
1654880400,1.23114,1.23232,1.23012,1.2317,1.2474975378419488,NaN,NaN,NaN,NaN,NaN,NaN,1.2821403939375218,1.2677698946343294,1.253399395331137,1.246766857191202,1.240134319051267,1.2257638197480747,1.2113933204448823,0,0,0,0,NaN,NaN,0,21.801048001058973,44.93704383507907,NaN,NaN,NaN,NaN
1655067600,1.2317,1.23224,1.22708,1.22758,1.2454276463990281,NaN,NaN,NaN,NaN,NaN,NaN,1.2800268336678595,1.265637234655185,1.2512476356425106,1.2446062822520454,1.2379649288615802,1.2235753298489058,1.2091857308362313,0,0,0,0,NaN,NaN,0,19.199395420935517,44.23942210776403,NaN,NaN,NaN,NaN
1655082000,1.22758,1.22918,1.22622,1.2286,1.2433701240048824,NaN,NaN,NaN,NaN,NaN,NaN,1.2780991835171327,1.2636968178307706,1.2492944521444087,1.242647206443011,1.2359999607416132,1.2215975950552513,1.2071952293688892,0,0,0,0,NaN,NaN,0,21.69095622437318,43.65574816641893,NaN,NaN,NaN,NaN
1655096400,1.2286,1.2301,1.22124,1.22196,1.2411084198706197,NaN,NaN,NaN,NaN,NaN,NaN,1.275749359756479,1.261311872863931,1.246874385971383,1.2402109304825146,1.2335474749936464,1.2191099881010983,1.2046725012085502,0,0,0,0,NaN,NaN,0,17.83536142917997,42.96870247956329,NaN,NaN,NaN,NaN
1655110800,1.22196,1.22228,1.21615,1.2195,1.2385214455669287,NaN,NaN,NaN,NaN,NaN,NaN,1.2733423934325363,1.2588619836851842,1.244381573937832,1.2376983079005928,1.2310150418633534,1.2165346321160013,1.2020542223686492,0,0,0,0,NaN,NaN,0,16.654253539652444,42.35307736956347,NaN,NaN,NaN,NaN
1655125200,1.2195,1.22006,1.21236,1.21736,1.2358499793351896,NaN,NaN,NaN,NaN,NaN,NaN,1.2709457616430935,1.25640795321846,1.2418701447938265,1.2351603870593804,1.2284506293249342,1.2139128209003007,1.1993750124756672,0,0,0,0,NaN,NaN,0,15.68138233505968,41.732690632045845,NaN,NaN,NaN,NaN
1655139600,1.21736,1.21869,1.2107,1.21305,1.233138197300798,NaN,NaN,NaN,NaN,NaN,NaN,1.2683751269624244,1.2537656105754753,1.2391560941885262,1.2324132404714727,1.2256703867544192,1.2110608703674701,1.196451353980521,0,0,0,0,NaN,NaN,0,13.917968633815335,41.040685917029634,13.917968633815335,NaN,NaN,NaN
1655154000,1.21305,1.21612,1.21236,1.21556,1.2306723397271089,NaN,NaN,NaN,NaN,NaN,NaN,1.2662169544966742,1.2515429683603783,1.2368689822240824,1.2300963732380996,1.2233237642521169,1.208649778115821,1.193975791979525,0,0,0,0,NaN,NaN,0,19.589053860246338,40.77404074203256,NaN,NaN,NaN,NaN
1655168400,1.21556,1.21964,1.21343,1.21764,1.2286136681034465,NaN,NaN,NaN,NaN,NaN,NaN,1.2644553775300598,1.2497134511196315,1.2349715247092032,1.228167558673621,1.2213635926380386,1.2066216662276104,1.191879739817182,0,0,0,0,NaN,NaN,0,24.05416162152521,40.54205073193299,NaN,NaN,24.05416162152521,NaN
1655182800,1.21764,1.22082,1.21494,1.21525,1.2267785921696521,NaN,NaN,NaN,NaN,NaN,NaN,1.2626965848542826,1.2478849861525159,1.2330733874507491,1.2262372649730107,1.2194011424952722,1.2045895437935055,1.1897779450917387,0,0,0,0,NaN,NaN,0,22.50760672628475,40.27366440580212,NaN,NaN,NaN,NaN
1655197200,1.21525,1.21593,1.20624,1.20768,1.2245165414545383,NaN,NaN,NaN,NaN,NaN,NaN,1.2605102354224516,1.2456091396863171,1.2307080439501827,1.22383061514889,1.2169531863475973,1.202052090611463,1.1871509948753285,0,0,0,0,NaN,NaN,0,18.45930309524401,39.925249683941004,NaN,NaN,NaN,NaN
1655211600,1.20768,1.20842,1.19892,1.19946,1.2217675006861313,NaN,NaN,NaN,NaN,NaN,NaN,1.257830009808988,1.2428216644798082,1.2278133191506286,1.220886390537161,1.2139594619236933,1.1989511165945137,1.1839427712653339,0,0,0,0,NaN,NaN,0,15.251443621527429,39.314579354841975,NaN,NaN,NaN,NaN
1655226000,1.19946,1.20314,1.19341,1.19972,1.2189155234589797,NaN,NaN,NaN,NaN,NaN,NaN,1.2554356251084917,1.240302579564553,1.2251695340206143,1.2181850514618735,1.2112005689031327,1.196067523359194,1.1809344778152553,0,0,0,0,NaN,NaN,0,15.750161942356556,38.656707666950034,NaN,NaN,NaN,NaN
1655240400,1.19972,1.20193,1.19923,1.20188,1.2164899891833914,NaN,NaN,NaN,NaN,NaN,NaN,1.2534122428629764,1.2381729399720114,1.2229336370810462,1.2159001126698314,1.2088665882586167,1.1936272853676515,1.1783879824766865,0,0,0,0,NaN,NaN,0,19.96395976151227,38.00163566460985,NaN,NaN,NaN,NaN
1655254800,1.20188,1.20414,1.19986,1.20017,1.214321264432528,NaN,NaN,NaN,NaN,NaN,NaN,1.2514276600883658,1.2360932674113718,1.2207588747343778,1.2136814627296113,1.2066040507248448,1.1912696580478508,1.1759352653708568,0,0,0,0,NaN,NaN,0,19.14748385450048,37.34070544877456,NaN,NaN,NaN,NaN
1655269200,1.20017,1.20896,1.19894,1.20887,1.2127587708924699,NaN,NaN,NaN,NaN,NaN,NaN,1.2505006784153743,1.2350542876071162,1.219607896798858,1.2124787933488927,1.2053496898989275,1.1899032990906693,1.1744569082824112,0,0,0,0,NaN,NaN,0,33.948379332940576,36.974475456326566,NaN,NaN,NaN,NaN
1655283600,1.20887,1.2125,1.20584,1.20634,1.2116503099170268,NaN,NaN,NaN,NaN,NaN,NaN,1.2495517354247683,1.233993886562498,1.2184360377002277,1.2112554920714875,1.2040749464427474,1.188517097580477,1.1729592487182068,0,0,0,0,NaN,NaN,0,32.10765404486496,36.60302263289469,NaN,NaN,NaN,NaN
